"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
42,"blue-collar","married","basic.9y","no","yes","no","cellular","dec","wed",187,2,999,0,"nonexistent",-3,92.713,-33,0.721,5023.5,0
29,"admin.","single","university.degree","no","no","no","cellular","aug","wed",53,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
28,"technician","single","professional.course","no","yes","yes","cellular","may","wed",196,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
60,"retired","married","basic.6y","no","no","no","cellular","jul","tue",268,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
36,"blue-collar","divorced","basic.9y","unknown","yes","no","cellular","may","wed",14,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
31,"housemaid","married","high.school","no","yes","no","cellular","jul","mon",109,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
26,"admin.","single","university.degree","no","yes","yes","cellular","may","tue",15,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
55,"technician","married","basic.9y","unknown","no","no","telephone","jun","mon",362,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
54,"blue-collar","married","basic.9y","unknown","yes","no","cellular","aug","tue",439,3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
22,"technician","single","professional.course","no","yes","no","cellular","dec","mon",1141,1,999,0,"nonexistent",-3,92.713,-33,0.706,5023.5,1
46,"blue-collar","married","professional.course","no","no","no","telephone","may","thu",116,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
38,"admin.","divorced","university.degree","no","yes","no","cellular","apr","wed",498,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.498,5099.1,0
59,"services","divorced","basic.6y","no","yes","no","cellular","may","tue",158,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
58,"technician","married","high.school","no","yes","yes","telephone","aug","thu",64,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
70,"retired","married","professional.course","no","no","no","cellular","aug","fri",70,3,999,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2,0
80,"blue-collar","married","high.school","no","no","no","cellular","apr","fri",105,6,999,3,"failure",-1.8,93.075,-47.1,1.4,5099.1,0
33,"technician","single","professional.course","no","no","no","cellular","aug","mon",176,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
38,"technician","divorced","professional.course","no","yes","no","cellular","aug","fri",130,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
33,"services","married","basic.9y","unknown","yes","no","telephone","may","wed",861,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
47,"housemaid","married","basic.4y","unknown","no","no","cellular","jul","mon",71,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
35,"services","single","high.school","unknown","no","no","cellular","jul","tue",520,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
37,"services","married","high.school","no","no","no","cellular","aug","tue",377,7,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
37,"blue-collar","married","basic.6y","no","no","yes","telephone","may","fri",297,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
31,"services","divorced","high.school","no","yes","no","cellular","nov","mon",266,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
28,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",302,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
51,"entrepreneur","divorced","university.degree","unknown","no","yes","telephone","may","mon",112,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
37,"admin.","divorced","university.degree","unknown","yes","no","cellular","may","mon",442,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,1
26,"admin.","single","university.degree","no","unknown","unknown","cellular","apr","thu",176,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,0
40,"admin.","divorced","high.school","no","no","no","telephone","jul","wed",96,7,999,0,"nonexistent",1.4,93.918,-42.7,4.956,5228.1,0
54,"housemaid","married","basic.9y","no","no","no","cellular","nov","wed",362,3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
29,"admin.","single","university.degree","no","yes","yes","cellular","nov","thu",736,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,1
43,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","wed",173,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
35,"services","divorced","high.school","no","no","no","telephone","may","mon",122,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
59,"admin.","married","high.school","unknown","yes","yes","telephone","may","thu",118,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
37,"services","married","basic.9y","no","yes","no","cellular","may","thu",166,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
27,"services","single","high.school","no","yes","no","cellular","jul","fri",71,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
53,"admin.","divorced","university.degree","no","no","no","telephone","jun","fri",1330,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
72,"admin.","married","university.degree","unknown","no","yes","cellular","oct","tue",143,1,6,1,"success",-3.4,92.431,-26.9,0.728,5017.5,1
29,"admin.","single","high.school","no","no","no","telephone","jun","wed",211,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
29,"entrepreneur","married","university.degree","no","yes","yes","cellular","nov","thu",265,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
42,"admin.","married","high.school","unknown","yes","no","telephone","may","tue",99,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
40,"management","married","university.degree","no","no","no","cellular","jul","tue",314,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
25,"student","single","unknown","unknown","yes","no","cellular","aug","fri",121,1,15,2,"failure",-2.9,92.201,-31.4,0.825,5076.2,0
30,"housemaid","married","high.school","unknown","yes","no","telephone","may","fri",175,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
48,"management","married","university.degree","no","yes","no","telephone","may","thu",190,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
43,"unknown","married","high.school","unknown","no","no","telephone","may","tue",109,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
29,"technician","married","university.degree","no","no","no","cellular","apr","mon",135,3,999,1,"failure",-1.8,93.749,-34.6,0.645,5008.7,0
54,"technician","married","professional.course","no","no","yes","telephone","jul","fri",395,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
33,"unemployed","single","university.degree","no","yes","yes","cellular","aug","thu",201,1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
32,"technician","married","university.degree","no","yes","no","cellular","aug","mon",130,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
45,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",99,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
53,"unemployed","single","basic.9y","no","no","no","cellular","nov","fri",125,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
52,"entrepreneur","divorced","university.degree","unknown","yes","no","telephone","apr","mon",70,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
34,"technician","married","professional.course","no","yes","no","cellular","may","thu",703,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
27,"admin.","married","high.school","no","yes","no","cellular","may","wed",175,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
47,"entrepreneur","married","basic.6y","unknown","no","no","telephone","aug","wed",244,3,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
37,"admin.","married","university.degree","unknown","yes","no","telephone","may","mon",113,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
37,"technician","single","university.degree","no","yes","no","telephone","may","thu",237,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
34,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",174,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
38,"entrepreneur","married","basic.9y","no","no","no","telephone","may","fri",104,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
55,"admin.","married","basic.9y","no","yes","yes","cellular","nov","thu",430,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
34,"blue-collar","married","basic.9y","no","no","yes","cellular","aug","tue",447,1,999,1,"failure",-1.7,94.027,-38.3,0.904,4991.6,1
34,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","thu",139,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
51,"admin.","married","high.school","no","yes","no","cellular","nov","fri",9,5,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
40,"technician","married","professional.course","no","yes","yes","cellular","apr","mon",314,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
41,"admin.","married","university.degree","no","yes","no","telephone","may","wed",153,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
20,"student","single","basic.4y","no","yes","no","cellular","aug","wed",267,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.879,5076.2,1
34,"admin.","married","university.degree","no","yes","no","cellular","dec","tue",195,2,999,0,"nonexistent",-3,92.713,-33,0.707,5023.5,0
30,"housemaid","single","university.degree","no","no","no","cellular","sep","thu",103,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,0
33,"services","married","high.school","no","no","no","cellular","may","wed",106,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
46,"services","married","basic.9y","unknown","yes","no","cellular","aug","wed",226,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
38,"technician","married","professional.course","no","yes","no","cellular","aug","thu",98,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
38,"admin.","married","high.school","no","yes","yes","cellular","may","tue",373,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
32,"technician","married","professional.course","no","yes","yes","telephone","nov","wed",196,3,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,0
73,"retired","married","university.degree","no","no","yes","cellular","nov","thu",749,7,999,0,"nonexistent",-3.4,92.649,-30.1,0.716,5017.5,1
36,"admin.","single","high.school","no","yes","no","cellular","apr","fri",140,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
32,"technician","single","professional.course","no","no","no","telephone","jun","mon",128,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
39,"admin.","divorced","university.degree","no","no","yes","cellular","jul","mon",375,3,999,0,"nonexistent",-1.7,94.215,-40.3,0.827,4991.6,1
44,"admin.","divorced","high.school","no","yes","no","cellular","jul","wed",269,17,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
42,"unemployed","married","basic.9y","no","yes","yes","telephone","may","fri",76,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
37,"housemaid","single","basic.9y","unknown","yes","yes","telephone","may","fri",136,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
33,"technician","married","university.degree","unknown","no","no","telephone","jun","wed",420,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
33,"admin.","married","university.degree","no","no","no","cellular","may","mon",157,2,15,3,"failure",-1.8,93.876,-40,0.685,5008.7,0
56,"admin.","married","basic.4y","no","yes","no","cellular","nov","fri",382,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
71,"retired","married","basic.9y","no","no","no","cellular","oct","wed",237,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.742,5017.5,0
32,"technician","married","university.degree","no","no","yes","cellular","aug","mon",331,5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
44,"admin.","single","university.degree","no","no","no","cellular","aug","fri",112,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
39,"blue-collar","married","high.school","unknown","no","no","telephone","may","wed",278,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
41,"management","married","basic.6y","no","no","no","cellular","apr","thu",281,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,1
44,"blue-collar","married","basic.6y","unknown","no","no","cellular","jul","wed",605,6,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
34,"blue-collar","married","basic.9y","no","no","yes","telephone","jun","mon",18,30,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
34,"admin.","married","university.degree","no","yes","yes","cellular","may","mon",582,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,0
70,"retired","divorced","basic.9y","no","no","no","telephone","dec","wed",220,2,999,0,"nonexistent",-3,92.713,-33,0.715,5023.5,0
39,"services","married","high.school","no","no","no","telephone","may","tue",919,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
52,"admin.","married","university.degree","no","yes","no","cellular","apr","mon",181,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
29,"admin.","married","university.degree","unknown","yes","yes","telephone","jul","thu",82,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
40,"blue-collar","single","basic.4y","unknown","no","no","cellular","apr","wed",158,2,999,1,"failure",-1.8,93.075,-47.1,1.415,5099.1,0
31,"admin.","single","university.degree","no","yes","no","cellular","may","fri",165,3,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
39,"self-employed","single","university.degree","no","no","no","cellular","may","tue",180,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
47,"technician","single","unknown","no","yes","yes","telephone","jul","tue",24,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
24,"blue-collar","single","basic.4y","no","yes","yes","cellular","jul","wed",132,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
33,"blue-collar","single","basic.9y","unknown","yes","yes","cellular","may","mon",143,3,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
34,"admin.","single","university.degree","unknown","no","no","telephone","aug","wed",127,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
36,"admin.","married","university.degree","no","yes","no","cellular","may","tue",196,1,999,0,"nonexistent",-1.8,93.876,-40,0.697,5008.7,1
34,"blue-collar","married","basic.9y","no","no","no","telephone","jun","fri",114,10,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
30,"technician","married","university.degree","no","no","no","telephone","may","mon",165,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
40,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","tue",150,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
46,"admin.","married","unknown","no","no","no","telephone","may","wed",181,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
36,"blue-collar","married","basic.6y","no","no","no","telephone","may","fri",203,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
47,"blue-collar","married","unknown","unknown","no","no","telephone","aug","thu",753,13,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,1
24,"admin.","single","university.degree","no","no","no","cellular","aug","thu",147,1,999,1,"failure",-2.9,92.201,-31.4,0.851,5076.2,0
42,"admin.","married","university.degree","no","no","no","cellular","nov","mon",62,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
62,"retired","married","professional.course","no","yes","no","cellular","aug","tue",531,3,6,1,"success",-2.9,92.201,-31.4,0.838,5076.2,1
30,"unemployed","married","professional.course","no","yes","no","cellular","jun","tue",194,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
34,"blue-collar","married","basic.6y","no","yes","no","telephone","jul","thu",93,1,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,0
55,"self-employed","married","basic.9y","no","yes","no","cellular","may","tue",604,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
31,"blue-collar","married","basic.6y","no","yes","no","cellular","may","fri",164,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
58,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","mon",846,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,1
39,"blue-collar","married","basic.4y","no","yes","no","cellular","apr","mon",421,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
37,"admin.","married","university.degree","no","no","no","telephone","jun","thu",63,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
36,"admin.","married","high.school","unknown","yes","no","telephone","may","fri",147,14,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
32,"technician","married","high.school","no","yes","no","cellular","nov","wed",352,4,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
41,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","fri",10,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
40,"management","single","university.degree","no","no","no","cellular","jul","thu",309,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
59,"retired","married","professional.course","no","no","no","telephone","may","wed",560,9,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,1
33,"blue-collar","married","professional.course","no","yes","no","cellular","may","fri",669,1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,1
33,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",265,1,3,3,"success",-1.7,94.027,-38.3,0.899,4991.6,1
48,"admin.","divorced","university.degree","no","yes","no","telephone","may","fri",224,4,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
